Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,
Definition,0,file_id,type,1,,time_created,1,,manufacturer,1,,product,1,,product_name,14,,
Data,0,file_id,type,"4",,time_created,"1059019954",,manufacturer,"23",,product,"42",,product_name,"Suunto 9 Peak",,
Definition,0,developer_data_id,developer_data_index,1,,application_id,16,,,,,,,,,,,
Data,1,record,timestamp,"1059015551",s,distance,"1541.0",m,heart_rate,"141",bpm,altitude,"233.20000000000005",m,cadence,"41",rpm,speed,"0.48",m/s,temperature,"30",C,vertical_speed,"0.04",m/s,enhanced_altitude,"233.20000000000005",m,enhanced_speed,"0.48",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015552",s,distance,"1541.0",m,heart_rate,"142",bpm,altitude,"233.0",m,cadence,"41",rpm,speed,"0.48",m/s,temperature,"30",C,vertical_speed,"0.04",m/s,enhanced_altitude,"233.0",m,enhanced_speed,"0.48",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015553",s,distance,"1541.0",m,heart_rate,"141",bpm,altitude,"233.0",m,cadence,"41",rpm,speed,"0.78",m/s,temperature,"30",C,vertical_speed,"0.04",m/s,enhanced_altitude,"233.0",m,enhanced_speed,"0.78",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015554",s,distance,"1544.0",m,heart_rate,"142",bpm,altitude,"233.39999999999998",m,cadence,"41",rpm,speed,"0.78",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"233.39999999999998",m,enhanced_speed,"0.78",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015555",s,distance,"1544.0",m,heart_rate,"142",bpm,altitude,"233.60000000000002",m,cadence,"41",rpm,speed,"0.94",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"233.60000000000002",m,enhanced_speed,"0.94",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015556",s,distance,"1544.0",m,heart_rate,"142",bpm,altitude,"233.60000000000002",m,cadence,"41",rpm,speed,"0.94",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"233.60000000000002",m,enhanced_speed,"0.94",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015557",s,distance,"1544.0",m,heart_rate,"141",bpm,altitude,"233.60000000000002",m,cadence,"41",rpm,speed,"0.68",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.60000000000002",m,enhanced_speed,"0.68",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015558",s,distance,"1544.0",m,heart_rate,"141",bpm,altitude,"233.60000000000002",m,cadence,"41",rpm,speed,"0.68",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.60000000000002",m,enhanced_speed,"0.68",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015559",s,distance,"1544.0",m,heart_rate,"141",bpm,altitude,"233.79999999999995",m,cadence,"0",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.79999999999995",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015560",s,distance,"1544.0",m,heart_rate,"140",bpm,altitude,"233.79999999999995",m,cadence,"0",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.79999999999995",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015561",s,distance,"1544.0",m,heart_rate,"139",bpm,altitude,"233.60000000000002",m,cadence,"0",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.60000000000002",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015562",s,distance,"1544.0",m,heart_rate,"140",bpm,altitude,"233.39999999999998",m,cadence,"50",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.39999999999998",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015563",s,distance,"1544.0",m,heart_rate,"139",bpm,altitude,"233.39999999999998",m,cadence,"80",rpm,speed,"0.34",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.39999999999998",m,enhanced_speed,"0.34",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015564",s,distance,"1544.0",m,heart_rate,"139",bpm,altitude,"233.39999999999998",m,cadence,"80",rpm,speed,"0.34",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.39999999999998",m,enhanced_speed,"0.34",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015565",s,distance,"1544.0",m,heart_rate,"139",bpm,altitude,"233.39999999999998",m,cadence,"66",rpm,speed,"0.52",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.39999999999998",m,enhanced_speed,"0.52",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015566",s,distance,"1544.0",m,heart_rate,"140",bpm,altitude,"233.39999999999998",m,cadence,"66",rpm,speed,"0.52",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.39999999999998",m,enhanced_speed,"0.52",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015567",s,distance,"1544.0",m,heart_rate,"142",bpm,altitude,"233.60000000000002",m,cadence,"66",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.60000000000002",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015568",s,distance,"1544.0",m,heart_rate,"143",bpm,altitude,"233.60000000000002",m,cadence,"61",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.60000000000002",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015569",s,distance,"1544.0",m,heart_rate,"144",bpm,altitude,"233.60000000000002",m,cadence,"61",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.60000000000002",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015570",s,distance,"1544.0",m,heart_rate,"144",bpm,altitude,"233.60000000000002",m,cadence,"61",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.60000000000002",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015571",s,distance,"1544.0",m,heart_rate,"144",bpm,altitude,"233.60000000000002",m,cadence,"61",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.60000000000002",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015572",s,distance,"1544.0",m,heart_rate,"144",bpm,altitude,"233.79999999999995",m,cadence,"61",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.79999999999995",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015573",s,distance,"1544.0",m,heart_rate,"144",bpm,altitude,"233.79999999999995",m,cadence,"61",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.79999999999995",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015574",s,distance,"1544.0",m,heart_rate,"146",bpm,altitude,"233.79999999999995",m,cadence,"46",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"233.79999999999995",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015575",s,distance,"1544.0",m,heart_rate,"146",bpm,altitude,"234.0",m,cadence,"45",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"234.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015576",s,distance,"1544.0",m,heart_rate,"148",bpm,altitude,"234.60000000000002",m,cadence,"60",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"234.60000000000002",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015577",s,distance,"1544.0",m,heart_rate,"149",bpm,altitude,"234.60000000000002",m,cadence,"62",rpm,speed,"0.5",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"234.60000000000002",m,enhanced_speed,"0.5",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015578",s,distance,"1544.0",m,heart_rate,"148",bpm,altitude,"234.60000000000002",m,cadence,"62",rpm,speed,"0.5",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"234.60000000000002",m,enhanced_speed,"0.5",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015579",s,distance,"1544.0",m,heart_rate,"148",bpm,altitude,"234.60000000000002",m,cadence,"62",rpm,speed,"0.3",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.60000000000002",m,enhanced_speed,"0.3",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015580",s,distance,"1544.0",m,heart_rate,"148",bpm,altitude,"234.39999999999998",m,cadence,"63",rpm,speed,"0.3",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.39999999999998",m,enhanced_speed,"0.3",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1059015581",s,position_lat,"433239383",semicircles,position_long,"1671790785",semicircles,distance,"1544.0",m,heart_rate,"149",bpm,altitude,"234.39999999999998",m,cadence,"63",rpm,speed,"0.32",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.39999999999998",m,enhanced_speed,"0.32",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015582",s,distance,"1544.0",m,heart_rate,"149",bpm,altitude,"234.20000000000005",m,cadence,"65",rpm,speed,"0.32",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.20000000000005",m,enhanced_speed,"0.32",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015583",s,distance,"1544.0",m,heart_rate,"150",bpm,altitude,"234.20000000000005",m,cadence,"65",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1059015584",s,position_lat,"433239116",semicircles,position_long,"1671790785",semicircles,distance,"1544.0",m,heart_rate,"149",bpm,altitude,"234.20000000000005",m,cadence,"65",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015585",s,distance,"1544.0",m,heart_rate,"152",bpm,altitude,"234.20000000000005",m,cadence,"65",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015586",s,distance,"1544.0",m,heart_rate,"152",bpm,altitude,"234.20000000000005",m,cadence,"65",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015587",s,distance,"1544.0",m,heart_rate,"152",bpm,altitude,"234.20000000000005",m,cadence,"0",rpm,speed,"0.32",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.20000000000005",m,enhanced_speed,"0.32",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015588",s,distance,"1544.0",m,heart_rate,"151",bpm,altitude,"234.20000000000005",m,cadence,"0",rpm,speed,"0.32",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.20000000000005",m,enhanced_speed,"0.32",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015589",s,distance,"1544.0",m,heart_rate,"149",bpm,altitude,"234.20000000000005",m,cadence,"0",rpm,speed,"0.44",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.20000000000005",m,enhanced_speed,"0.44",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015590",s,distance,"1544.0",m,heart_rate,"149",bpm,altitude,"234.39999999999998",m,cadence,"0",rpm,speed,"0.44",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.39999999999998",m,enhanced_speed,"0.44",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015591",s,distance,"1544.0",m,heart_rate,"150",bpm,altitude,"234.39999999999998",m,cadence,"0",rpm,speed,"0.36",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.39999999999998",m,enhanced_speed,"0.36",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015592",s,distance,"1544.0",m,heart_rate,"149",bpm,altitude,"234.39999999999998",m,cadence,"0",rpm,speed,"0.36",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.39999999999998",m,enhanced_speed,"0.36",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015593",s,distance,"1544.0",m,heart_rate,"151",bpm,altitude,"234.39999999999998",m,cadence,"0",rpm,speed,"0.36",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.39999999999998",m,enhanced_speed,"0.36",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015594",s,distance,"1544.0",m,heart_rate,"152",bpm,altitude,"234.60000000000002",m,cadence,"0",rpm,speed,"0.36",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.60000000000002",m,enhanced_speed,"0.36",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015595",s,distance,"1544.0",m,heart_rate,"153",bpm,altitude,"234.60000000000002",m,cadence,"0",rpm,speed,"0.36",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.60000000000002",m,enhanced_speed,"0.36",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015596",s,distance,"1544.0",m,heart_rate,"152",bpm,altitude,"234.60000000000002",m,cadence,"0",rpm,speed,"0.36",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.60000000000002",m,enhanced_speed,"0.36",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015597",s,distance,"1544.0",m,heart_rate,"151",bpm,altitude,"234.60000000000002",m,cadence,"0",rpm,speed,"0.32",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.60000000000002",m,enhanced_speed,"0.32",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015598",s,distance,"1544.0",m,heart_rate,"151",bpm,altitude,"234.60000000000002",m,cadence,"0",rpm,speed,"0.32",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.60000000000002",m,enhanced_speed,"0.32",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1059015599",s,distance,"1544.0",m,altitude,"234.39999999999998",m,cadence,"41",rpm,speed,"0.32",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"234.39999999999998",m,enhanced_speed,"0.32",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1059015601",s,heart_rate,"151",bpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015603",s,distance,"1544.0",m,heart_rate,"150",bpm,altitude,"235.0",m,cadence,"68",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"235.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015604",s,distance,"1544.0",m,heart_rate,"150",bpm,altitude,"235.0",m,cadence,"68",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"235.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1059015605",s,distance,"1544.0",m,altitude,"235.0",m,cadence,"68",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"235.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015606",s,distance,"1544.0",m,heart_rate,"150",bpm,altitude,"235.20000000000005",m,cadence,"68",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"235.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1059015607",s,distance,"1544.0",m,altitude,"235.20000000000005",m,cadence,"68",rpm,speed,"0.8",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"235.20000000000005",m,enhanced_speed,"0.8",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015608",s,distance,"1544.0",m,heart_rate,"150",bpm,altitude,"235.20000000000005",m,cadence,"0",rpm,speed,"0.8",m/s,temperature,"30",C,vertical_speed,"0.0",m/s,enhanced_altitude,"235.20000000000005",m,enhanced_speed,"0.8",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1059015609",s,distance,"1544.0",m,altitude,"235.0",m,cadence,"0",rpm,speed,"0.34",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"235.0",m,enhanced_speed,"0.34",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015610",s,distance,"1544.0",m,heart_rate,"150",bpm,altitude,"235.0",m,cadence,"0",rpm,speed,"0.34",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"235.0",m,enhanced_speed,"0.34",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1059015611",s,distance,"1544.0",m,altitude,"235.0",m,cadence,"0",rpm,speed,"0.34",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"235.0",m,enhanced_speed,"0.34",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015612",s,distance,"1544.0",m,heart_rate,"150",bpm,altitude,"235.20000000000005",m,cadence,"0",rpm,speed,"0.34",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"235.20000000000005",m,enhanced_speed,"0.34",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1059015613",s,distance,"1544.0",m,altitude,"235.20000000000005",m,cadence,"0",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"235.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015614",s,distance,"1544.0",m,heart_rate,"149",bpm,altitude,"235.20000000000005",m,cadence,"0",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"235.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1059015615",s,distance,"1544.0",m,altitude,"235.20000000000005",m,cadence,"0",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.04",m/s,enhanced_altitude,"235.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015616",s,distance,"1544.0",m,heart_rate,"151",bpm,altitude,"235.20000000000005",m,cadence,"0",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.04",m/s,enhanced_altitude,"235.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1059015617",s,distance,"1544.0",m,altitude,"235.20000000000005",m,cadence,"0",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.04",m/s,enhanced_altitude,"235.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015618",s,distance,"1544.0",m,heart_rate,"151",bpm,altitude,"235.0",m,cadence,"0",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"235.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1059015619",s,distance,"1544.0",m,altitude,"235.0",m,cadence,"0",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"235.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059015620",s,distance,"1544.0",m,heart_rate,"151",bpm,altitude,"235.39999999999998",m,cadence,"0",rpm,speed,"0.0",m/s,temperature,"30",C,vertical_speed,"0.02",m/s,enhanced_altitude,"235.39999999999998",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
